Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2016-10-28,49.709999084472656,48.70000076293945,1275.5,2.188499927520752,3.1050000190734863,978.2000122070312,17.761999130249023,355.0,1001.25,408.5,50.56999969482422,49.810001373291016,1281.5,2.19350004196167,3.125,978.5999755859375,17.854999542236328,358.25,1017.5,417.5,49.34000015258789,48.41999816894531,1262.0,2.1640000343322754,3.0160000324249268,966.0,17.604999542236328,354.25,999.5,407.25,50.310001373291016,49.61000061035156,1270.300048828125,2.1640000343322754,3.0810000896453857,969.5,17.625,357.5,1013.0,416.25,15283.0,550081.0,560.0,420.0,157123.0,10.0,38.0,122846.0,75224.0,45840.0
2016-10-31,48.29999923706055,46.86000061035156,1271.5,2.200500011444092,3.0260000228881836,975.7999877929688,17.761999130249023,354.75,1002.25,416.25,49.689998626708984,48.7400016784668,1276.5999755859375,2.2060000896453857,3.1630001068115234,979.0,17.809999465942383,358.0,1008.0,417.0,47.9900016784668,46.630001068115234,1271.5,2.189500093460083,2.9779999256134033,975.7999877929688,17.761999130249023,352.25,996.25,408.75,49.45000076293945,48.25,1276.5999755859375,2.189500093460083,3.1500000953674316,979.0,17.809999465942383,355.0,1002.0,411.5,1765.0,649237.0,58.0,311.0,154845.0,5.0,4.0,171941.0,18438.0,69456.0
2016-11-01,48.33000183105469,46.66999816894531,1286.4000244140625,2.2244999408721924,2.9019999504089355,995.0999755859375,18.385000228881836,349.0,984.25,414.25,48.33000183105469,47.349998474121094,1290.699951171875,2.2265000343322754,3.0290000438690186,995.0999755859375,18.450000762939453,354.75,1005.25,418.25,48.33000183105469,46.20000076293945,1279.0,2.19950008392334,2.8499999046325684,995.0999755859375,18.0,347.25,983.0,410.75,48.33000183105469,46.77000045776367,1279.300048828125,2.2049999237060547,2.9790000915527344,995.0999755859375,18.0,354.75,1002.0,416.25,56065.0,834989.0,49.0,380.0,228839.0,5.0,50.0,219271.0,11397.0,76666.0
2016-11-02,46.86000061035156,45.34000015258789,1306.800048828125,2.2260000705718994,2.7920000553131104,998.2000122070312,18.65999984741211,346.25,976.75,417.75,48.06999969482422,46.470001220703125,1307.0,2.2279999256134033,2.8889999389648438,998.2000122070312,18.65999984741211,350.5,986.25,420.25,46.47999954223633,44.959999084472656,1288.300048828125,2.2114999294281006,2.7690000534057617,998.2000122070312,18.329999923706055,344.25,973.5,412.0,47.97999954223633,46.31999969482422,1288.300048828125,2.2235000133514404,2.8519999980926514,998.2000122070312,18.329999923706055,348.75,983.0,414.5,47015.0,674322.0,30.0,332.0,193678.0,5.0,14.0,217593.0,8873.0,77145.0
2016-11-03,46.349998474121094,44.65999984741211,1302.0999755859375,2.244499921798706,2.7690000534057617,991.5999755859375,18.382999420166016,348.0,979.75,412.0,47.5099983215332,45.900001525878906,1303.0999755859375,2.244999885559082,2.8399999141693115,991.5999755859375,18.382999420166016,348.75,984.5,420.0,46.0,44.369998931884766,1287.300048828125,2.2149999141693115,2.7249999046325684,991.5999755859375,18.329999923706055,345.0,976.5,409.0,46.959999084472656,45.47999954223633,1296.4000244140625,2.2160000801086426,2.7730000019073486,991.5999755859375,18.382999420166016,346.25,976.5,417.5,33590.0,540439.0,73.0,279.0,170347.0,20.0,4.0,138695.0,4007.0,70194.0
2016-11-04,45.58000183105469,44.06999969482422,1303.300048828125,2.260999917984009,2.7669999599456787,1001.7000122070312,18.341999053955078,348.75,981.5,414.25,46.540000915527344,44.869998931884766,1303.300048828125,2.26200008392334,2.819999933242798,1001.7000122070312,18.3700008392334,349.75,985.5,415.25,45.08000183105469,43.56999969482422,1296.699951171875,2.247999906539917,2.740999937057495,1001.7000122070312,18.341999053955078,345.5,975.0,410.25,46.380001068115234,44.630001068115234,1300.0,2.247999906539917,2.815000057220459,1001.7000122070312,18.341999053955078,348.0,980.5,414.0,54210.0,736685.0,11.0,355.0,120816.0,0.0,10.0,126191.0,4407.0,46124.0
2016-11-07,46.150001525878906,44.88999938964844,1278.300048828125,2.30649995803833,2.815999984741211,998.5999755859375,18.124000549316406,346.25,989.25,410.0,46.380001068115234,45.0099983215332,1294.5,2.309000015258789,2.875,998.5999755859375,18.19499969482422,349.5,992.0,415.75,45.380001068115234,44.11000061035156,1278.300048828125,2.2815001010894775,2.7809998989105225,998.5999755859375,18.124000549316406,345.0,981.75,406.5,46.06999969482422,44.45000076293945,1292.0,2.2894999980926514,2.8480000495910645,998.5999755859375,18.149999618530273,348.0,981.75,414.25,30522.0,605733.0,34.0,271.0,141836.0,0.0,10.0,200743.0,4549.0,79192.0
2016-11-08,46.040000915527344,44.97999954223633,1273.4000244140625,2.378999948501587,2.632999897003174,1005.7999877929688,18.329999923706055,354.25,1001.75,415.25,46.68000030517578,45.38999938964844,1289.4000244140625,2.378999948501587,2.8559999465942383,1005.7999877929688,18.700000762939453,356.5,1011.25,419.75,45.61000061035156,44.40999984741211,1273.199951171875,2.2904999256134033,2.6070001125335693,1005.7999877929688,18.299999237060547,345.0,989.0,408.25,46.2400016784668,44.970001220703125,1284.0999755859375,2.30049991607666,2.8320000171661377,1005.7999877929688,18.299999237060547,346.0,989.5,410.5,33500.0,669639.0,50.0,294.0,211752.0,4.0,21.0,351911.0,3434.0,132281.0
2016-11-09,46.36000061035156,45.27000045776367,1272.5999755859375,2.4590001106262207,2.690000057220459,1000.5,18.35700035095215,340.75,982.0,406.75,46.95000076293945,45.95000076293945,1318.5999755859375,2.4590001106262207,2.743000030517578,1000.5,18.799999237060547,355.0,1007.0,417.75,44.38999938964844,43.06999969482422,1270.0,2.436500072479248,2.5460000038146973,997.7999877929688,18.35700035095215,340.5,975.5,403.75,45.95000076293945,44.81999969482422,1272.199951171875,2.436500072479248,2.611999988555908,1000.5,18.770000457763672,353.0,1000.0,416.5,53512.0,946512.0,108.0,221.0,209317.0,10.0,19.0,323409.0,3399.0,131826.0
2016-11-10,45.84000015258789,44.65999984741211,1265.5,2.549499988555908,2.631999969482422,979.5,18.715999603271484,343.5,989.0,404.75,46.90999984741211,45.63999938964844,1287.5,2.563999891281128,2.7279999256134033,1003.5,18.715999603271484,346.5,1007.75,414.25,45.54999923706055,44.25,1253.300048828125,2.5185000896453857,2.575000047683716,979.5,18.459999084472656,340.25,982.0,402.0,46.599998474121094,45.310001373291016,1274.4000244140625,2.562000036239624,2.690999984741211,1003.0,18.475000381469727,341.5,982.25,409.5,35421.0,686338.0,63.0,240.0,185153.0,10.0,4.0,261282.0,2172.0,105341.0
2016-11-14,44.43000030517578,43.31999969482422,1221.199951171875,2.5185000896453857,2.749000072479248,931.7000122070312,16.87700080871582,337.25,971.0,394.0,44.97999954223633,43.810001373291016,1229.5,2.568000078201294,2.7780001163482666,931.7000122070312,17.459999084472656,341.0,982.25,403.75,43.58000183105469,42.20000076293945,1210.4000244140625,2.508500099182129,2.6440000534057617,931.7000122070312,16.80500030517578,335.5,968.0,392.5,44.68000030517578,43.20000076293945,1227.800048828125,2.562999963760376,2.6670000553131104,931.7000122070312,17.459999084472656,340.5,980.75,402.75,37427.0,704766.0,216.0,256.0,138940.0,0.0,22.0,181713.0,101692.0,80273.0
2016-11-15,46.95000076293945,45.810001373291016,1224.0,2.502000093460083,2.7090001106262207,932.7999877929688,17.02899932861328,341.5,989.5,399.0,47.2599983215332,46.09000015258789,1226.0,2.561000108718872,2.822000026702881,932.7999877929688,17.049999237060547,342.25,992.75,402.0,44.68000030517578,43.54999923706055,1222.5,2.4619998931884766,2.694000005722046,932.7999877929688,17.02899932861328,335.75,978.75,392.75,44.72999954223633,43.7599983215332,1224.300048828125,2.561000108718872,2.746000051498413,932.7999877929688,17.049999237060547,337.0,985.5,394.0,43809.0,706177.0,20.0,204.0,150875.0,0.0,1.0,190521.0,86739.0,73260.0
2016-11-16,46.630001068115234,45.56999969482422,1223.4000244140625,2.4649999141693115,2.7639999389648438,944.5,16.913999557495117,338.5,985.75,397.0,47.560001373291016,46.40999984741211,1229.300048828125,2.5,2.7820000648498535,944.5,16.924999237060547,343.5,997.75,401.0,46.27000045776367,45.029998779296875,1223.0,2.444999933242798,2.6689999103546143,944.5,16.913999557495117,338.5,982.75,396.75,47.0,45.77000045776367,1229.300048828125,2.5,2.7100000381469727,944.5,16.913999557495117,341.5,993.25,399.25,43917.0,658169.0,66.0,170.0,125531.0,0.0,1.0,145238.0,94098.0,70180.0
2016-11-17,46.4900016784668,45.41999816894531,1216.5,2.487499952316284,2.703000068664551,942.5999755859375,16.76099967956543,342.0,989.5,403.0,47.61000061035156,46.58000183105469,1225.0,2.490499973297119,2.7980000972747803,942.5999755859375,16.76099967956543,343.5,993.75,406.0,46.02000045776367,44.880001068115234,1211.0,2.4625000953674316,2.680999994277954,942.5999755859375,16.76099967956543,338.25,981.0,396.5,46.439998626708984,45.369998931884766,1224.5999755859375,2.4700000286102295,2.7669999599456787,942.5999755859375,16.76099967956543,339.0,985.25,397.75,39989.0,284874.0,1139.0,309.0,140196.0,0.0,0.0,192488.0,87755.0,60284.0
2016-11-18,46.86000061035156,45.689998626708984,1208.5,2.4639999866485596,2.8429999351501465,919.5,16.613000869750977,345.5,993.75,408.0,46.97999954223633,45.77000045776367,1211.9000244140625,2.4830000400543213,2.8519999980926514,919.5,16.613000869750977,346.75,996.5,410.0,45.7599983215332,44.54999923706055,1207.199951171875,2.453000068664551,2.690000057220459,919.5,16.613000869750977,340.5,982.25,400.25,46.09000015258789,44.93000030517578,1211.9000244140625,2.4549999237060547,2.696000099182129,919.5,16.613000869750977,342.0,989.0,403.0,39532.0,155651.0,607.0,319.0,134225.0,2.0,3.0,171451.0,75940.0,53488.0
2016-11-21,48.900001525878906,47.4900016784668,1209.5999755859375,2.512500047683716,2.950000047683716,933.7000122070312,16.511999130249023,349.75,1020.25,410.25,49.150001525878906,47.79999923706055,1209.5999755859375,2.5239999294281006,2.9730000495910645,933.7000122070312,16.549999237060547,350.0,1021.5,412.0,47.0,45.77000045776367,1209.5999755859375,2.500999927520752,2.8910000324249268,933.7000122070312,16.511999130249023,344.75,995.5,404.5,47.0099983215332,45.83000183105469,1209.5999755859375,2.5185000896453857,2.8980000019073486,933.7000122070312,16.511999130249023,345.25,995.5,409.0,42541.0,665326.0,19.0,293.0,112524.0,2.0,3.0,169047.0,150570.0,57584.0
2016-11-22,49.119998931884766,48.029998779296875,1211.0,2.5425000190734863,2.9820001125335693,941.4000244140625,16.62299919128418,351.0,1030.0,407.25,49.970001220703125,49.20000076293945,1211.0999755859375,2.557499885559082,3.0139999389648438,941.4000244140625,16.62299919128418,351.75,1033.25,412.25,48.13999938964844,47.16999816894531,1207.5999755859375,2.5350000858306885,2.9130001068115234,941.4000244140625,16.62299919128418,346.0,1015.25,405.25,49.099998474121094,48.369998931884766,1210.4000244140625,2.557499885559082,2.9730000495910645,941.4000244140625,16.62299919128418,349.5,1020.0,410.0,62072.0,826208.0,19.0,248.0,112524.0,0.0,2.0,197454.0,131446.0,56798.0
2016-11-23,48.95000076293945,47.959999084472656,1189.0999755859375,2.6059999465942383,3.0260000228881836,929.5999755859375,16.382999420166016,350.75,1034.25,401.5,49.5,48.43000030517578,1213.800048828125,2.6085000038146973,3.062000036239624,929.5999755859375,16.382999420166016,351.0,1035.75,407.25,48.56999969482422,47.400001525878906,1186.800048828125,2.5315001010894775,2.9149999618530273,929.5999755859375,16.2549991607666,346.5,1017.25,396.25,49.130001068115234,47.939998626708984,1212.800048828125,2.5315001010894775,2.947999954223633,929.5999755859375,16.2549991607666,350.25,1030.25,407.0,46018.0,556861.0,309.0,409.0,65480.0,0.0,2.0,190746.0,136725.0,64716.0
2016-11-25,47.2400016784668,46.060001373291016,1178.199951171875,2.6670000553131104,3.0850000381469727,906.7999877929688,16.464000701904297,349.25,1046.0,395.75,49.20000076293945,48.2599983215332,1189.300048828125,2.6670000553131104,3.121000051498413,906.7999877929688,16.540000915527344,350.75,1046.75,403.75,47.0099983215332,45.880001068115234,1177.0,2.6454999446868896,3.000999927520752,906.7999877929688,16.464000701904297,348.5,1029.5,394.5,49.0,47.970001220703125,1177.0,2.6554999351501465,3.010999917984009,906.7999877929688,16.540000915527344,349.75,1032.0,401.75,27459.0,465977.0,14.0,270.0,36482.0,16.0,1.0,176197.0,76517.0,46044.0
2016-11-28,48.2400016784668,47.08000183105469,1190.5999755859375,2.6559998989105225,3.2320001125335693,921.2999877929688,16.577999114990234,348.5,1056.0,389.5,48.810001373291016,47.650001525878906,1190.5999755859375,2.7219998836517334,3.265000104904175,921.2999877929688,16.577999114990234,353.0,1065.0,397.0,46.15999984741211,45.13999938964844,1188.0,2.6559998989105225,3.130000114440918,921.2999877929688,16.577999114990234,346.75,1042.5,388.75,46.7599983215332,45.43000030517578,1188.0,2.6635000705718994,3.130000114440918,921.2999877929688,16.577999114990234,349.25,1043.25,396.25,25170.0,734381.0,189914.0,79408.0,173469.0,16.0,66688.0,208947.0,161412.0,57169.0
2016-11-29,46.380001068115234,45.22999954223633,1187.9000244140625,2.5950000286102295,3.315000057220459,918.9000244140625,16.660999298095703,336.75,1042.5,384.0,48.099998474121094,46.97999954223633,1194.800048828125,2.6619999408721924,3.367000102996826,921.2000122070312,16.700000762939453,348.25,1058.75,389.0,45.91999816894531,44.81999969482422,1179.4000244140625,2.573499917984009,3.2769999504089355,918.2999877929688,16.389999389648438,335.5,1039.25,382.75,48.09000015258789,46.880001068115234,1193.199951171875,2.6514999866485596,3.3589999675750732,918.2999877929688,16.604999542236328,348.0,1055.0,389.0,15550.0,732818.0,42124.0,15879.0,163396.0,29.0,17875.0,190795.0,126698.0,40687.0
2016-11-30,50.470001220703125,49.439998626708984,1170.800048828125,2.621500015258789,3.3519999980926514,908.0999755859375,16.4060001373291,336.75,1032.25,380.5,50.470001220703125,49.900001525878906,1193.300048828125,2.6429998874664307,3.365000009536743,908.0999755859375,16.71500015258789,341.75,1052.75,391.5,46.75,45.220001220703125,1167.9000244140625,2.5399999618530273,3.2850000858306885,908.0999755859375,16.395000457763672,336.0,1031.25,380.0,46.7599983215332,45.2400016784668,1187.0999755859375,2.5885000228881836,3.325000047683716,908.0999755859375,16.545000076293945,337.25,1043.0,384.25,1083.0,1311000.0,7158.0,2019.0,168555.0,0.0,1213.0,35069.0,133965.0,4932.0
2016-12-01,50.459999084472656,51.060001373291016,1166.9000244140625,2.631500005722046,3.505000114440918,909.5999755859375,16.427000045776367,331.75,1029.75,371.5,50.459999084472656,51.79999923706055,1174.5999755859375,2.6559998989105225,3.546999931335449,909.5999755859375,16.6299991607666,338.25,1040.0,379.75,50.459999084472656,48.97999954223633,1160.0,2.6034998893737793,3.315999984741211,909.5999755859375,16.25,331.0,1022.25,369.5,50.459999084472656,49.06999969482422,1172.699951171875,2.625499963760376,3.3480000495910645,909.5999755859375,16.4950008392334,337.0,1033.5,376.5,71317.0,974805.0,1588.0,966.0,210764.0,1.0,777.0,8929.0,128533.0,1549.0
2016-12-02,54.459999084472656,51.68000030517578,1175.0999755859375,2.615000009536743,3.436000108718872,931.0,16.753000259399414,337.5,1027.5,387.5,54.5,51.72999954223633,1177.300048828125,2.624500036239624,3.568000078201294,931.0,16.774999618530273,338.0,1037.75,387.5,52.86000061035156,50.18000030517578,1166.4000244140625,2.5869998931884766,3.378000020980835,931.0,16.30500030517578,332.75,1026.5,371.5,53.869998931884766,51.0099983215332,1172.300048828125,2.617500066757202,3.5390000343322754,931.0,16.614999771118164,332.75,1033.0,373.0,39305.0,667099.0,1521.0,766.0,168563.0,1.0,144.0,8162.0,84039.0,724.0
2016-12-05,54.939998626708984,51.790000915527344,1174.0,2.688999891281128,3.6540000438690186,937.0,16.823999404907227,349.5,1043.5,389.25,55.33000183105469,52.41999816894531,1186.699951171875,2.7009999752044678,3.6559998989105225,937.0,16.959999084472656,350.0,1049.75,394.0,53.810001373291016,50.93000030517578,1157.0,2.609999895095825,3.450000047683716,937.0,16.524999618530273,337.5,1027.75,389.25,54.22999954223633,51.459999084472656,1181.800048828125,2.609999895095825,3.4709999561309814,937.0,16.905000686645508,337.5,1030.5,389.75,33656.0,600782.0,358.0,532.0,192188.0,0.0,204.0,4153.0,125624.0,379.0
2016-12-06,53.93000030517578,50.93000030517578,1167.5999755859375,2.671999931335449,3.634999990463257,934.0999755859375,16.739999771118164,351.0,1047.75,389.5,54.93000030517578,51.599998474121094,1174.5,2.6875,3.7320001125335693,934.0999755859375,16.860000610351562,354.0,1061.75,393.0,53.52000045776367,50.279998779296875,1167.0999755859375,2.6435000896453857,3.5739998817443848,934.0999755859375,16.739999771118164,348.25,1039.0,388.25,54.209999084472656,50.970001220703125,1170.9000244140625,2.67549991607666,3.5999999046325684,934.0999755859375,16.84000015258789,348.25,1042.5,393.0,34688.0,642746.0,652.0,1022.0,225250.0,0.0,268.0,2553.0,135200.0,95.0
2016-12-07,53.0,49.77000045776367,1175.0,2.63700008392334,3.6029999256134033,941.7000122070312,17.202999114990234,350.5,1049.0,386.25,54.209999084472656,51.20000076293945,1178.5,2.693000078201294,3.747999906539917,941.7000122070312,17.202999114990234,351.0,1053.0,389.0,52.91999816894531,49.720001220703125,1166.4000244140625,2.621500015258789,3.555999994277954,941.7000122070312,16.645000457763672,347.25,1039.75,385.0,53.959999084472656,50.93000030517578,1167.699951171875,2.6600000858306885,3.632999897003174,941.7000122070312,16.665000915527344,350.25,1047.0,389.0,34297.0,816879.0,182.0,856.0,252203.0,0.0,40.0,2348.0,127733.0,257.0
2016-12-08,53.88999938964844,50.84000015258789,1169.800048828125,2.619999885559082,3.694999933242798,942.4000244140625,17.024999618530273,346.5,1027.0,390.75,54.04999923706055,50.97999954223633,1177.800048828125,2.6610000133514404,3.7300000190734863,942.4000244140625,17.110000610351562,352.75,1049.0,396.5,52.83000183105469,49.61000061035156,1169.0999755859375,2.609999895095825,3.503000020980835,942.4000244140625,16.9950008392334,344.25,1023.5,389.75,53.04999923706055,49.880001068115234,1173.800048828125,2.630000114440918,3.569000005722046,942.4000244140625,17.100000381469727,350.25,1049.0,396.5,44044.0,780062.0,322.0,692.0,233852.0,0.0,75.0,1936.0,171728.0,34.0
2016-12-09,54.33000183105469,51.5,1159.4000244140625,2.6419999599456787,3.746000051498413,913.7000122070312,16.89699935913086,352.5,1037.5,400.25,54.439998626708984,51.65999984741211,1168.800048828125,2.6545000076293945,3.7769999504089355,913.7000122070312,17.020000457763672,352.5,1039.5,400.25,53.77000045776367,50.86000061035156,1156.0,2.626499891281128,3.6610000133514404,913.7000122070312,16.81999969482422,344.5,1021.5,395.5,53.95000076293945,50.91999816894531,1166.5999755859375,2.640500068664551,3.7100000381469727,913.7000122070312,16.979999542236328,349.0,1026.0,395.5,30445.0,652040.0,365.0,552.0,206662.0,0.0,186.0,1723.0,136393.0,10.0
2016-12-12,55.689998626708984,52.83000183105469,1163.5,2.61299991607666,3.506999969482422,932.5,17.115999221801758,354.5,1031.0,401.25,57.4900016784668,54.5099983215332,1163.9000244140625,2.6735000610351562,3.6010000705718994,932.5,17.145000457763672,355.0,1047.5,401.25,54.75,52.18000030517578,1153.0,2.5994999408721924,3.4719998836517334,932.5,16.829999923706055,349.75,1026.5,397.5,54.75,52.58000183105469,1158.300048828125,2.6735000610351562,3.5829999446868896,932.5,16.829999923706055,352.25,1041.75,397.75,45732.0,847025.0,331.0,605.0,245756.0,0.0,104.0,1998.0,145111.0,25.0
2016-12-13,55.720001220703125,52.97999954223633,1156.699951171875,2.5929999351501465,3.4739999771118164,935.5,16.910999298095703,356.25,1028.0,398.0,56.43000030517578,53.40999984741211,1164.0,2.622499942779541,3.5769999027252197,935.5,17.149999618530273,359.0,1038.75,404.0,55.150001525878906,52.349998474121094,1155.4000244140625,2.561000108718872,3.447999954223633,935.5,16.764999389648438,353.5,1025.25,398.0,55.369998931884766,52.5099983215332,1163.5,2.5920000076293945,3.5250000953674316,935.5,17.075000762939453,355.25,1031.25,400.5,38210.0,638396.0,637.0,769.0,163184.0,0.0,201.0,1367.0,132890.0,34.0
2016-12-14,53.900001525878906,51.040000915527344,1161.300048828125,2.5999999046325684,3.5399999618530273,939.5999755859375,17.152000427246094,351.75,1023.75,391.5,55.79999923706055,52.779998779296875,1164.0,2.635499954223633,3.572000026702881,939.5999755859375,17.152000427246094,357.0,1029.25,397.25,53.61000061035156,50.66999816894531,1142.0,2.566499948501587,3.444000005722046,939.5999755859375,16.799999237060547,351.75,1020.75,391.5,55.22999954223633,52.45000076293945,1159.800048828125,2.5864999294281006,3.4769999980926514,939.5999755859375,17.139999389648438,356.75,1027.25,397.25,39813.0,677957.0,487.0,739.0,140162.0,0.0,164.0,88567.0,128094.0,39165.0
2016-12-15,54.02000045776367,50.900001525878906,1127.800048828125,2.5959999561309814,3.434000015258789,892.4000244140625,15.897000312805176,356.5,1029.0,409.25,54.5,51.47999954223633,1143.300048828125,2.6019999980926514,3.5889999866485596,892.4000244140625,16.5,363.0,1038.5,418.25,53.150001525878906,49.95000076293945,1123.9000244140625,2.575000047683716,3.3940000534057617,892.4000244140625,15.890000343322754,356.25,1018.5,408.5,53.720001220703125,50.790000915527344,1139.800048828125,2.5950000286102295,3.566999912261963,892.4000244140625,16.5,361.5,1023.5,418.0,34744.0,551759.0,244.0,461.0,190798.0,0.0,420.0,136198.0,147570.0,61058.0
2016-12-16,55.209999084472656,51.900001525878906,1135.300048828125,2.561000108718872,3.4149999618530273,933.0,16.152999877929688,356.25,1036.75,409.25,55.380001068115234,52.08000183105469,1140.9000244140625,2.5824999809265137,3.434000015258789,933.0,16.152999877929688,359.0,1038.0,411.0,53.709999084472656,50.5,1126.9000244140625,2.5390000343322754,3.3429999351501465,933.0,16.0,353.5,1023.0,404.5,54.220001220703125,51.099998474121094,1126.9000244140625,2.5799999237060547,3.4200000762939453,933.0,16.0,356.0,1029.25,407.75,31303.0,252567.0,146.0,631.0,120428.0,0.0,135.0,113012.0,95865.0,47320.0
2016-12-19,54.91999816894531,52.119998931884766,1140.5,2.496500015258789,3.3919999599456787,916.2000122070312,16.025999069213867,353.25,1021.5,405.0,55.790000915527344,52.52000045776367,1140.699951171875,2.552500009536743,3.450000047683716,916.2000122070312,16.025999069213867,356.75,1039.0,413.0,54.689998626708984,51.5099983215332,1137.9000244140625,2.4749999046325684,3.3299999237060547,916.2000122070312,15.979999542236328,351.5,1020.5,403.0,55.4900016784668,52.150001525878906,1139.4000244140625,2.5460000038146973,3.3529999256134033,916.2000122070312,16.0,356.0,1034.0,412.25,30608.0,129990.0,249.0,382.0,119326.0,0.0,9.0,93939.0,136168.0,52115.0
2016-12-20,55.349998474121094,52.22999954223633,1131.5,2.499500036239624,3.263000011444092,922.9000244140625,16.054000854492188,350.25,1005.25,403.25,55.90999984741211,52.70000076293945,1133.5,2.499500036239624,3.4079999923706055,922.9000244140625,16.054000854492188,353.75,1024.0,407.75,54.75,51.849998474121094,1126.5,2.4809999465942383,3.242000102996826,922.9000244140625,15.699999809265137,349.25,1004.0,400.25,55.119998931884766,52.11000061035156,1133.5,2.49399995803833,3.4010000228881836,922.9000244140625,15.710000038146973,353.25,1021.25,406.0,37241.0,416592.0,46.0,603.0,165294.0,12.0,17.0,103799.0,124535.0,35449.0
2016-12-21,54.459999084472656,52.4900016784668,1131.0999755859375,2.491499900817871,3.5420000553131104,913.2999877929688,15.918000221252441,347.25,1006.75,399.5,55.86000061035156,53.790000915527344,1136.0999755859375,2.509500026702881,3.5929999351501465,917.5,16.125,351.25,1012.25,404.5,54.31999969482422,52.31999969482422,1130.0,2.490000009536743,3.306999921798706,912.5999755859375,15.918000221252441,346.75,1005.0,399.0,55.599998474121094,53.560001373291016,1136.0999755859375,2.509500026702881,3.311000108718872,917.5,16.104999542236328,350.0,1005.25,402.5,31242.0,471993.0,50.0,232.0,169031.0,12.0,187.0,105211.0,80135.0,32138.0
2016-12-22,55.04999923706055,52.95000076293945,1128.800048828125,2.494499921798706,3.5380001068115234,906.4000244140625,15.8149995803833,347.25,994.5,397.0,55.22999954223633,53.189998626708984,1132.800048828125,2.503000020980835,3.625999927520752,906.4000244140625,15.970000267028809,348.0,1008.75,400.5,54.04999923706055,52.08000183105469,1128.300048828125,2.4549999237060547,3.496999979019165,906.4000244140625,15.789999961853027,346.0,993.5,396.5,54.59000015258789,52.52000045776367,1131.199951171875,2.490499973297119,3.572000026702881,906.4000244140625,15.914999961853027,347.25,1007.75,399.25,30938.0,393487.0,104.0,434.0,119586.0,0.0,75.0,97049.0,108937.0,37047.0
2016-12-23,55.15999984741211,53.02000045776367,1131.9000244140625,2.4725000858306885,3.6619999408721924,892.4000244140625,15.704000473022461,345.75,989.0,393.5,55.34000015258789,53.279998779296875,1132.800048828125,2.500999927520752,3.7149999141693115,892.4000244140625,15.800000190734863,347.75,996.75,398.25,54.27000045776367,52.2599983215332,1130.300048828125,2.4719998836517334,3.5339999198913574,892.4000244140625,15.704000473022461,345.5,987.75,392.75,54.880001068115234,52.68000030517578,1130.9000244140625,2.496000051498413,3.5409998893737793,892.4000244140625,15.774999618530273,347.0,994.25,397.0,15503.0,285166.0,70.0,443.0,58296.0,0.0,10.0,79909.0,67094.0,31852.0
2016-12-27,56.09000015258789,53.900001525878906,1137.300048828125,2.507999897003174,3.760999917984009,903.2999877929688,15.928999900817871,355.0,1014.75,409.5,56.2599983215332,54.099998474121094,1142.199951171875,2.513000011444092,3.7780001163482666,903.2999877929688,15.928999900817871,356.0,1015.25,411.0,55.04999923706055,53.029998779296875,1134.300048828125,2.450000047683716,3.686000108718872,903.2999877929688,15.84000015258789,346.25,989.25,394.5,55.47999954223633,53.290000915527344,1134.300048828125,2.450000047683716,3.7360000610351562,903.2999877929688,15.84000015258789,346.5,989.75,394.5,8294.0,277306.0,84.0,303.0,59667.0,0.0,14.0,132722.0,82741.0,67774.0
2016-12-28,56.220001220703125,54.060001373291016,1139.4000244140625,2.494999885559082,3.930000066757202,898.7999877929688,15.98799991607666,348.25,1006.75,401.5,56.560001373291016,54.369998931884766,1141.199951171875,2.5225000381469727,3.99399995803833,898.7999877929688,16.024999618530273,354.75,1018.75,410.0,55.88999938964844,53.560001373291016,1138.0,2.49399995803833,3.6640000343322754,898.7999877929688,15.875,347.25,1001.5,400.25,56.08000183105469,53.93000030517578,1141.199951171875,2.5225000381469727,3.734999895095825,898.7999877929688,16.0,354.25,1014.0,409.75,10677.0,322535.0,1570.0,300.0,149568.0,7714.0,397.0,122291.0,54617.0,43964.0
2016-12-29,56.13999938964844,53.77000045776367,1156.4000244140625,2.4790000915527344,3.802000045776367,897.7999877929688,16.163000106811523,349.75,1003.25,404.75,56.63999938964844,54.209999084472656,1158.800048828125,2.509000062942505,3.884000062942505,907.4000244140625,16.200000762939453,351.0,1014.0,406.75,55.970001220703125,53.459999084472656,1143.5999755859375,2.4790000915527344,3.753999948501587,896.0,15.994999885559082,347.5,1002.0,402.5,55.970001220703125,53.65999984741211,1143.800048828125,2.497999906539917,3.871999979019165,900.7000122070312,15.994999885559082,348.25,1006.5,402.5,595.0,360194.0,950.0,663.0,132571.0,5519.0,119.0,92596.0,46236.0,29865.0
